Date Vps1 Ips1 Vps2 Ips2
2019-03-24 20:02:36.946000 0.8 0.025 0.63 0.023
2019-03-24 20:02:42.176000 0.8 0.025 0.63 0.023
2019-03-24 20:02:47.406000 0.8 0.025 0.63 0.023
2019-03-24 20:02:52.616000 0.8 0.025 0.63 0.023
2019-03-24 20:02:57.846000 0.8 0.025 0.63 0.023
2019-03-24 20:03:03.066000 0.8 0.025 0.63 0.023
2019-03-24 20:03:08.296000 0.8 0.025 0.63 0.023
2019-03-24 20:03:13.536000 0.8 0.025 0.63 0.023
2019-03-24 20:03:18.766000 0.8 0.025 0.63 0.023
2019-03-24 20:03:24.026000 0.8 0.025 0.63 0.023
2019-03-24 20:03:29.296000 0.8 0.025 0.63 0.023
2019-03-24 20:03:34.526000 0.8 0.025 0.63 0.023
2019-03-24 20:03:39.706000 0.8 0.025 0.63 0.023
2019-03-24 20:03:44.966000 0.8 0.025 0.63 0.023
2019-03-24 20:03:50.176000 0.8 0.025 0.63 0.023
2019-03-24 20:03:55.416000 0.8 0.025 0.63 0.023
2019-03-24 20:04:00.696000 0.8 0.025 0.63 0.023
2019-03-24 20:04:05.906000 0.8 0.025 0.63 0.023
2019-03-24 20:04:11.116000 0.8 0.025 0.63 0.023
2019-03-24 20:04:16.386000 0.8 0.025 0.63 0.023
2019-03-24 20:04:21.646000 0.8 0.025 0.63 0.023
2019-03-24 20:04:26.886000 0.8 0.025 0.63 0.023
2019-03-24 20:04:32.146000 0.8 0.025 0.63 0.023
2019-03-24 20:04:37.366000 0.8 0.025 0.63 0.023
2019-03-24 20:04:42.646000 0.8 0.025 0.63 0.023
2019-03-24 20:04:47.866000 0.8 0.025 0.63 0.023
2019-03-24 20:04:53.056000 0.8 0.025 0.63 0.023
2019-03-24 20:04:58.306000 0.8 0.025 0.63 0.023
2019-03-24 20:05:03.536000 0.8 0.025 0.63 0.023
2019-03-24 20:05:08.846000 0.8 0.025 0.63 0.023
2019-03-24 20:05:14.096000 0.8 0.025 0.63 0.023
2019-03-24 20:05:19.336000 0.8 0.025 0.63 0.023
2019-03-24 20:05:24.576000 0.8 0.025 0.63 0.023
2019-03-24 20:05:29.766000 0.8 0.025 0.63 0.023
2019-03-24 20:05:34.996000 0.8 0.025 0.63 0.023
2019-03-24 20:05:40.236000 0.8 0.025 0.63 0.023
2019-03-24 20:05:45.446000 0.8 0.025 0.63 0.023
2019-03-24 20:05:50.677000 0.8 0.025 0.63 0.023
2019-03-24 20:05:55.947000 0.8 0.025 0.63 0.023
2019-03-24 20:06:01.197000 0.8 0.025 0.63 0.023
2019-03-24 20:06:06.407000 0.8 0.025 0.63 0.023
2019-03-24 20:06:11.647000 0.8 0.025 0.63 0.023
2019-03-24 20:06:16.817000 0.8 0.025 0.63 0.023
2019-03-24 20:06:22.027000 0.8 0.025 0.63 0.023
2019-03-24 20:06:27.267000 0.8 0.025 0.63 0.023
2019-03-24 20:06:32.527000 0.8 0.025 0.63 0.023
2019-03-24 20:06:37.757000 0.8 0.025 0.63 0.023
2019-03-24 20:06:42.957000 0.8 0.025 0.63 0.023
2019-03-24 20:06:48.207000 0.8 0.025 0.63 0.023
2019-03-24 20:06:53.397000 0.8 0.025 0.63 0.023
2019-03-24 20:06:58.627000 0.8 0.025 0.63 0.023
2019-03-24 20:07:03.887000 0.8 0.025 0.63 0.023
2019-03-24 20:07:09.107000 0.8 0.025 0.63 0.023
2019-03-24 20:07:14.347000 0.8 0.025 0.63 0.023
2019-03-24 20:07:19.587000 0.8 0.025 0.63 0.023
2019-03-24 20:07:24.827000 0.8 0.025 0.63 0.023
2019-03-24 20:07:30.107000 0.8 0.025 0.63 0.023
2019-03-24 20:07:35.317000 0.8 0.025 0.63 0.023
2019-03-24 20:07:40.507000 0.8 0.025 0.63 0.023
2019-03-24 20:07:45.757000 0.8 0.025 0.63 0.023
2019-03-24 20:07:50.957000 0.8 0.025 0.63 0.023
2019-03-24 20:07:56.187000 0.8 0.025 0.63 0.023
2019-03-24 20:08:01.427000 0.8 0.025 0.63 0.023
2019-03-24 20:08:06.687000 0.8 0.025 0.63 0.023
2019-03-24 20:08:11.857000 0.8 0.025 0.63 0.023
2019-03-24 20:08:17.107000 0.8 0.025 0.63 0.023
2019-03-24 20:08:22.347000 0.8 0.025 0.63 0.023
2019-03-24 20:08:27.637000 0.8 0.025 0.63 0.023
2019-03-24 20:08:32.887000 0.8 0.025 0.63 0.023
2019-03-24 20:08:38.137000 0.8 0.025 0.63 0.023
2019-03-24 20:08:43.337000 0.8 0.025 0.63 0.023
2019-03-24 20:08:48.537000 0.8 0.025 0.63 0.023
2019-03-24 20:08:53.737000 0.8 0.025 0.63 0.023
2019-03-24 20:08:58.967000 0.8 0.025 0.63 0.023
2019-03-24 20:09:04.227000 0.8 0.025 0.63 0.023
2019-03-24 20:09:09.457000 0.8 0.025 0.63 0.023
2019-03-24 20:09:14.717000 0.8 0.025 0.63 0.023
2019-03-24 20:09:19.917000 0.8 0.025 0.63 0.023
2019-03-24 20:09:25.117000 0.8 0.025 0.63 0.023
2019-03-24 20:09:30.337000 0.8 0.025 0.63 0.023
2019-03-24 20:09:35.597000 0.8 0.025 0.63 0.023
2019-03-24 20:09:40.847000 0.8 0.025 0.63 0.023
2019-03-24 20:09:46.087000 0.8 0.025 0.63 0.023
2019-03-24 20:09:51.297000 0.8 0.025 0.63 0.023
2019-03-24 20:09:56.517000 0.8 0.025 0.63 0.023
2019-03-24 20:10:01.767000 0.8 0.025 0.63 0.023
2019-03-24 20:10:06.987000 0.8 0.025 0.63 0.023
2019-03-24 20:10:12.247000 0.8 0.025 0.63 0.023
2019-03-24 20:10:17.497000 0.8 0.025 0.63 0.023
2019-03-24 20:10:22.757000 0.8 0.025 0.63 0.023
2019-03-24 20:10:27.997000 0.8 0.025 0.63 0.023
2019-03-24 20:10:33.217000 0.8 0.025 0.63 0.023
2019-03-24 20:10:38.457000 0.8 0.025 0.63 0.023
2019-03-24 20:10:43.737000 0.8 0.025 0.63 0.023
2019-03-24 20:10:48.937000 0.8 0.025 0.63 0.023
2019-03-24 20:10:54.167000 0.8 0.025 0.63 0.023
2019-03-24 20:10:59.417000 0.8 0.025 0.63 0.023
2019-03-24 20:11:04.637000 0.8 0.025 0.63 0.023
2019-03-24 20:11:09.887000 0.8 0.025 0.63 0.023
2019-03-24 20:11:15.107000 0.8 0.025 0.63 0.023
2019-03-24 20:11:20.347000 0.8 0.025 0.63 0.023
2019-03-24 20:11:25.627000 0.8 0.025 0.63 0.023
2019-03-24 20:11:30.867000 0.8 0.025 0.63 0.023
2019-03-24 20:11:36.117000 0.8 0.025 0.63 0.023
2019-03-24 20:11:41.347000 0.8 0.025 0.63 0.023
2019-03-24 20:11:46.567000 0.8 0.025 0.63 0.023
2019-03-24 20:11:51.797000 0.8 0.025 0.63 0.023
2019-03-24 20:11:57.037000 0.8 0.025 0.63 0.023
2019-03-24 20:12:02.277000 0.8 0.025 0.63 0.023
2019-03-24 20:12:07.477000 0.8 0.025 0.63 0.023
2019-03-24 20:12:12.737000 0.8 0.025 0.63 0.023
2019-03-24 20:12:17.977000 0.8 0.025 0.63 0.023
2019-03-24 20:12:23.237000 0.8 0.025 0.63 0.023
2019-03-24 20:12:28.447000 0.8 0.025 0.63 0.023
2019-03-24 20:12:33.677000 0.8 0.025 0.63 0.023
2019-03-24 20:12:38.917000 0.8 0.025 0.63 0.023
2019-03-24 20:12:44.147000 0.8 0.025 0.63 0.023
2019-03-24 20:12:49.347000 0.8 0.025 0.63 0.023
2019-03-24 20:12:54.557000 0.8 0.025 0.63 0.023
2019-03-24 20:12:59.807000 0.8 0.025 0.63 0.023
2019-03-24 20:13:05.027000 0.8 0.025 0.63 0.023
2019-03-24 20:13:10.277000 0.8 0.025 0.63 0.023
2019-03-24 20:13:15.517000 0.8 0.025 0.63 0.023
2019-03-24 20:13:20.797000 0.8 0.025 0.63 0.023
2019-03-24 20:13:26.037000 0.8 0.025 0.63 0.023
2019-03-24 20:13:31.247000 0.8 0.025 0.63 0.023
2019-03-24 20:13:36.487000 0.8 0.025 0.63 0.023
2019-03-24 20:13:41.767000 0.8 0.025 0.63 0.023
2019-03-24 20:13:46.997000 0.8 0.025 0.63 0.023
2019-03-24 20:13:52.247000 0.8 0.025 0.63 0.023
2019-03-24 20:13:57.517000 0.8 0.025 0.63 0.023
2019-03-24 20:14:02.767000 0.8 0.025 0.63 0.023
2019-03-24 20:14:07.957000 0.8 0.025 0.63 0.023
2019-03-24 20:14:13.177000 0.8 0.025 0.63 0.023
2019-03-24 20:14:18.397000 0.8 0.025 0.63 0.023
2019-03-24 20:14:23.637000 0.8 0.025 0.63 0.023
2019-03-24 20:14:28.867000 0.8 0.025 0.63 0.023
2019-03-24 20:14:34.107000 0.8 0.025 0.63 0.023
2019-03-24 20:14:39.377000 0.8 0.025 0.63 0.023
2019-03-24 20:14:44.557000 0.8 0.025 0.63 0.023
2019-03-24 20:14:49.807000 0.8 0.025 0.63 0.023
2019-03-24 20:14:55.027000 0.8 0.025 0.63 0.023
2019-03-24 20:15:00.277000 0.8 0.025 0.63 0.023
2019-03-24 20:15:05.517000 0.8 0.025 0.63 0.023
2019-03-24 20:15:10.777000 0.8 0.025 0.63 0.023
2019-03-24 20:15:15.977000 0.8 0.025 0.63 0.023
2019-03-24 20:15:21.217000 0.8 0.025 0.63 0.023
2019-03-24 20:15:26.457000 0.8 0.025 0.63 0.023
2019-03-24 20:15:31.717000 0.8 0.025 0.63 0.023
2019-03-24 20:15:36.917000 0.8 0.025 0.63 0.023
2019-03-24 20:15:42.147000 0.8 0.025 0.63 0.023
2019-03-24 20:15:47.357000 0.8 0.025 0.63 0.023
2019-03-24 20:15:52.557000 0.8 0.025 0.63 0.023
2019-03-24 20:15:57.807000 0.8 0.025 0.63 0.023
2019-03-24 20:16:03.037000 0.8 0.025 0.63 0.023
2019-03-24 20:16:08.327000 0.8 0.025 0.63 0.023
2019-03-24 20:16:13.557000 0.8 0.025 0.63 0.023
2019-03-24 20:16:18.747000 0.8 0.025 0.63 0.023
2019-03-24 20:16:24.007000 0.8 0.025 0.63 0.023
2019-03-24 20:16:29.267000 0.8 0.025 0.63 0.023
2019-03-24 20:16:34.487000 0.8 0.025 0.63 0.023
2019-03-24 20:16:39.757000 0.8 0.025 0.63 0.023
2019-03-24 20:16:44.987000 0.8 0.025 0.63 0.023
2019-03-24 20:16:50.237000 0.8 0.025 0.63 0.023
2019-03-24 20:16:55.467000 0.8 0.025 0.63 0.023
2019-03-24 20:17:00.707000 0.8 0.025 0.63 0.023
2019-03-24 20:17:05.917000 0.8 0.025 0.63 0.023
2019-03-24 20:17:11.167000 0.8 0.025 0.63 0.023
2019-03-24 20:17:16.407000 0.8 0.025 0.63 0.023
2019-03-24 20:17:21.637000 0.8 0.025 0.63 0.023
2019-03-24 20:17:26.877000 0.8 0.025 0.63 0.023
2019-03-24 20:17:32.127000 0.8 0.025 0.63 0.023
2019-03-24 20:17:37.347000 0.8 0.025 0.63 0.023
2019-03-24 20:17:42.558000 0.8 0.025 0.63 0.023
2019-03-24 20:17:47.768000 0.8 0.025 0.63 0.023
2019-03-24 20:17:52.988000 0.8 0.025 0.63 0.023
2019-03-24 20:17:58.248000 0.8 0.025 0.63 0.023
2019-03-24 20:18:03.458000 0.8 0.025 0.63 0.023
2019-03-24 20:18:08.738000 0.8 0.025 0.63 0.023
2019-03-24 20:18:13.948000 0.8 0.025 0.63 0.023
2019-03-24 20:18:19.158000 0.8 0.025 0.63 0.023
2019-03-24 20:18:24.378000 0.8 0.025 0.63 0.023
2019-03-24 20:18:29.618000 0.8 0.025 0.63 0.023
2019-03-24 20:18:34.848000 0.8 0.025 0.63 0.023
2019-03-24 20:18:40.098000 0.8 0.025 0.63 0.023
2019-03-24 20:18:45.368000 0.8 0.025 0.63 0.023
2019-03-24 20:18:50.548000 0.8 0.025 0.63 0.023
2019-03-24 20:18:55.798000 0.8 0.025 0.63 0.023
2019-03-24 20:19:01.028000 0.8 0.025 0.63 0.023
2019-03-24 20:19:06.278000 0.8 0.025 0.63 0.023
2019-03-24 20:19:11.498000 0.8 0.025 0.63 0.023
2019-03-24 20:19:16.748000 0.8 0.025 0.63 0.023
2019-03-24 20:19:21.978000 0.8 0.025 0.63 0.023
2019-03-24 20:19:27.208000 0.8 0.025 0.63 0.023
2019-03-24 20:19:38.378000 0.8 0.025 0.63 0.023
2019-03-24 20:19:43.608000 0.8 0.025 0.63 0.023
2019-03-24 20:19:48.848000 0.8 0.025 0.63 0.023
2019-03-24 20:19:54.088000 0.8 0.025 0.63 0.023
2019-03-24 20:19:59.298000 0.8 0.025 0.63 0.023
2019-03-24 20:20:04.548000 0.8 0.025 0.63 0.023
2019-03-24 20:20:09.788000 0.8 0.025 0.63 0.023
2019-03-24 20:20:15.038000 0.8 0.025 0.63 0.023
2019-03-24 20:20:20.258000 0.8 0.025 0.63 0.023
2019-03-24 20:20:25.488000 0.8 0.025 0.63 0.023
2019-03-24 20:20:30.728000 0.8 0.025 0.63 0.023
2019-03-24 20:20:35.958000 0.8 0.025 0.63 0.023
2019-03-24 20:20:41.198000 0.8 0.025 0.63 0.023
2019-03-24 20:20:46.428000 0.8 0.025 0.63 0.023
2019-03-24 20:20:51.668000 0.8 0.025 0.63 0.023
2019-03-24 20:20:56.898000 0.8 0.025 0.63 0.023
2019-03-24 20:21:02.138000 0.8 0.025 0.63 0.023
2019-03-24 20:21:07.388000 0.8 0.025 0.63 0.023
2019-03-24 20:21:12.628000 0.8 0.025 0.63 0.023
2019-03-24 20:21:17.908000 0.8 0.025 0.63 0.023
2019-03-24 20:21:23.168000 0.8 0.025 0.63 0.023
2019-03-24 20:21:28.448000 0.8 0.025 0.63 0.023
2019-03-24 20:21:33.678000 0.8 0.025 0.63 0.023
2019-03-24 20:21:38.918000 0.8 0.025 0.63 0.023
2019-03-24 20:21:44.158000 0.8 0.025 0.63 0.023
2019-03-24 20:21:49.358000 0.8 0.025 0.63 0.023
2019-03-24 20:21:54.618000 0.8 0.025 0.63 0.023
2019-03-24 20:21:59.858000 0.8 0.025 0.63 0.023
2019-03-24 20:22:05.108000 0.8 0.025 0.63 0.023
2019-03-24 20:22:10.328000 0.8 0.025 0.63 0.023
2019-03-24 20:22:15.558000 0.8 0.025 0.63 0.023
2019-03-24 20:22:20.798000 0.8 0.025 0.63 0.023
2019-03-24 20:22:26.028000 0.8 0.025 0.63 0.023
2019-03-24 20:22:31.268000 0.8 0.025 0.63 0.023
2019-03-24 20:22:36.518000 0.8 0.025 0.63 0.023
2019-03-24 20:22:41.768000 0.8 0.025 0.63 0.023
2019-03-24 20:22:46.978000 0.8 0.025 0.63 0.023
2019-03-24 20:22:52.218000 0.8 0.025 0.63 0.023
2019-03-24 20:22:57.458000 0.8 0.025 0.63 0.023
2019-03-24 20:23:02.748000 0.8 0.025 0.63 0.023
2019-03-24 20:23:07.998000 0.8 0.025 0.63 0.023
2019-03-24 20:23:13.228000 0.8 0.025 0.63 0.023
2019-03-24 20:23:18.448000 0.8 0.025 0.63 0.023
2019-03-24 20:23:23.688000 0.8 0.025 0.63 0.023
2019-03-24 20:23:28.918000 0.8 0.025 0.63 0.023
2019-03-24 20:23:34.158000 0.8 0.025 0.63 0.023
2019-03-24 20:23:39.408000 0.8 0.025 0.63 0.023
2019-03-24 20:23:44.638000 0.8 0.025 0.63 0.023
2019-03-24 20:23:49.858000 0.8 0.025 0.63 0.023
2019-03-24 20:23:55.098000 0.8 0.025 0.63 0.023
2019-03-24 20:24:00.328000 0.8 0.025 0.63 0.023
2019-03-24 20:24:05.578000 0.8 0.025 0.63 0.023
2019-03-24 20:24:10.798000 0.8 0.025 0.63 0.023
2019-03-24 20:24:16.038000 0.8 0.025 0.63 0.023
2019-03-24 20:24:21.248000 0.8 0.025 0.63 0.023
2019-03-24 20:24:26.508000 0.8 0.025 0.63 0.023
2019-03-24 20:24:31.748000 0.8 0.025 0.63 0.023
2019-03-24 20:24:36.988000 0.8 0.025 0.63 0.023
2019-03-24 20:24:42.188000 0.8 0.025 0.63 0.023
2019-03-24 20:24:47.398000 0.8 0.025 0.63 0.023
2019-03-24 20:24:52.618000 0.8 0.025 0.63 0.023
2019-03-24 20:24:57.858000 0.8 0.025 0.63 0.023
2019-03-24 20:25:03.098000 0.8 0.025 0.63 0.023
2019-03-24 20:25:08.338000 0.8 0.025 0.63 0.023
2019-03-24 20:25:13.578000 0.8 0.025 0.63 0.023
2019-03-24 20:25:18.858000 0.8 0.025 0.63 0.023
2019-03-24 20:25:24.048000 0.8 0.025 0.63 0.023
2019-03-24 20:25:29.328000 0.8 0.025 0.63 0.023
2019-03-24 20:25:34.578000 0.8 0.025 0.63 0.023
2019-03-24 20:25:39.818000 0.8 0.025 0.63 0.023
2019-03-24 20:25:45.098000 0.8 0.025 0.63 0.023
2019-03-24 20:25:50.338000 0.8 0.025 0.63 0.023
2019-03-24 20:25:55.588000 0.8 0.025 0.63 0.023
2019-03-24 20:26:00.818000 0.8 0.025 0.63 0.023
2019-03-24 20:26:06.058000 0.8 0.025 0.63 0.023
2019-03-24 20:26:11.348000 0.8 0.025 0.63 0.023
2019-03-24 20:26:16.598000 0.8 0.025 0.63 0.023
2019-03-24 20:26:21.828000 0.8 0.025 0.63 0.023
2019-03-24 20:26:27.058000 0.8 0.025 0.63 0.023
2019-03-24 20:26:32.298000 0.8 0.025 0.63 0.023
2019-03-24 20:26:37.538000 0.8 0.025 0.63 0.023
2019-03-24 20:26:42.758000 0.8 0.025 0.63 0.023
2019-03-24 20:26:48.008000 0.8 0.025 0.63 0.023
2019-03-24 20:26:53.228000 0.8 0.025 0.63 0.023
2019-03-24 20:26:58.478000 0.8 0.025 0.63 0.023
2019-03-24 20:27:03.708000 0.8 0.025 0.63 0.023
2019-03-24 20:27:08.938000 0.8 0.025 0.63 0.023
2019-03-24 20:27:14.168000 0.8 0.025 0.63 0.023
2019-03-24 20:27:19.418000 0.8 0.025 0.63 0.023
2019-03-24 20:27:24.638000 0.8 0.025 0.63 0.023
2019-03-24 20:27:29.868000 0.8 0.025 0.63 0.023
2019-03-24 20:27:35.108000 0.8 0.025 0.63 0.023
2019-03-24 20:27:40.358000 0.8 0.025 0.63 0.023
2019-03-24 20:27:45.588000 0.8 0.025 0.63 0.023
2019-03-24 20:27:50.808000 0.8 0.025 0.63 0.023
2019-03-24 20:27:56.058000 0.8 0.025 0.63 0.023
2019-03-24 20:28:01.278000 0.8 0.025 0.63 0.023
2019-03-24 20:28:06.538000 0.8 0.025 0.63 0.023
2019-03-24 20:28:11.758000 0.8 0.025 0.63 0.023
2019-03-24 20:28:16.998000 0.8 0.025 0.63 0.023
2019-03-24 20:28:22.228000 0.8 0.025 0.63 0.023
2019-03-24 20:28:27.458000 0.8 0.025 0.63 0.023
2019-03-24 20:28:32.758000 0.8 0.025 0.63 0.023
2019-03-24 20:28:38.008000 0.8 0.025 0.63 0.023
2019-03-24 20:28:43.248000 0.8 0.025 0.63 0.023
2019-03-24 20:28:48.468000 0.8 0.025 0.63 0.023
2019-03-24 20:28:53.698000 0.8 0.025 0.63 0.023
2019-03-24 20:28:58.938000 0.8 0.025 0.63 0.023
2019-03-24 20:29:04.168000 0.8 0.025 0.63 0.023
2019-03-24 20:29:09.428000 0.8 0.025 0.63 0.023
2019-03-24 20:29:14.658000 0.8 0.025 0.63 0.023
2019-03-24 20:29:19.888000 0.8 0.025 0.63 0.023
2019-03-24 20:29:25.128000 0.8 0.025 0.63 0.023
2019-03-24 20:29:30.418000 0.8 0.025 0.63 0.023
2019-03-24 20:29:35.669000 0.8 0.025 0.63 0.023
2019-03-24 20:29:40.889000 0.8 0.025 0.63 0.023
2019-03-24 20:29:46.159000 0.8 0.025 0.63 0.023
2019-03-24 20:29:51.379000 0.8 0.025 0.63 0.023
2019-03-24 20:29:56.609000 0.8 0.025 0.63 0.023
2019-03-24 20:30:01.829000 0.8 0.025 0.63 0.023
2019-03-24 20:30:07.079000 0.8 0.025 0.63 0.023
2019-03-24 20:30:12.319000 0.8 0.025 0.63 0.023
2019-03-24 20:30:17.549000 0.8 0.025 0.63 0.023
2019-03-24 20:30:22.769000 0.8 0.025 0.63 0.023
2019-03-24 20:30:28.009000 0.8 0.025 0.63 0.023
2019-03-24 20:30:33.269000 0.8 0.025 0.63 0.023
2019-03-24 20:30:38.479000 0.8 0.025 0.63 0.023
2019-03-24 20:30:43.719000 0.8 0.025 0.63 0.023
2019-03-24 20:30:48.949000 0.8 0.025 0.63 0.023
2019-03-24 20:30:54.199000 0.8 0.025 0.63 0.023
2019-03-24 20:30:59.429000 0.8 0.025 0.63 0.023
2019-03-24 20:31:04.649000 0.8 0.025 0.63 0.023
2019-03-24 20:31:09.889000 0.8 0.025 0.63 0.023
2019-03-24 20:31:15.149000 0.8 0.025 0.63 0.023
2019-03-24 20:31:20.359000 0.8 0.025 0.63 0.023
2019-03-24 20:31:25.609000 0.8 0.025 0.63 0.023
2019-03-24 20:31:30.829000 0.8 0.025 0.63 0.023
2019-03-24 20:31:36.079000 0.8 0.025 0.63 0.023
2019-03-24 20:31:41.299000 0.8 0.025 0.63 0.023
2019-03-24 20:31:46.549000 0.8 0.025 0.63 0.023
2019-03-24 20:31:51.769000 0.8 0.025 0.63 0.023
2019-03-24 20:31:56.999000 0.8 0.025 0.63 0.023
2019-03-24 20:32:02.239000 0.8 0.025 0.63 0.023
2019-03-24 20:32:07.489000 0.8 0.025 0.63 0.023
2019-03-24 20:32:12.709000 0.8 0.025 0.63 0.023
2019-03-24 20:32:17.939000 0.8 0.025 0.63 0.023
2019-03-24 20:32:23.199000 0.8 0.025 0.63 0.023
2019-03-24 20:32:28.409000 0.8 0.025 0.63 0.023
2019-03-24 20:32:33.669000 0.8 0.025 0.63 0.023
2019-03-24 20:32:38.879000 0.8 0.025 0.63 0.023
2019-03-24 20:32:44.079000 0.8 0.025 0.63 0.023
2019-03-24 20:32:49.309000 0.8 0.025 0.63 0.023
2019-03-24 20:32:54.519000 0.8 0.025 0.63 0.023
2019-03-24 20:32:59.759000 0.8 0.025 0.63 0.023
2019-03-24 20:33:04.969000 0.8 0.025 0.63 0.023
2019-03-24 20:33:10.209000 0.8 0.025 0.63 0.023
2019-03-24 20:33:15.389000 0.8 0.025 0.63 0.023
2019-03-24 20:33:20.589000 0.8 0.025 0.63 0.023
2019-03-24 20:33:25.799000 0.8 0.025 0.63 0.023
2019-03-24 20:33:31.039000 0.8 0.025 0.63 0.023
2019-03-24 20:33:36.289000 0.8 0.025 0.63 0.023
2019-03-24 20:33:41.499000 0.8 0.025 0.63 0.023
2019-03-24 20:33:46.689000 0.8 0.025 0.63 0.023
2019-03-24 20:33:51.869000 0.8 0.025 0.63 0.023
2019-03-24 20:33:57.089000 0.8 0.025 0.63 0.023
2019-03-24 20:34:02.329000 0.8 0.025 0.63 0.023
2019-03-24 20:34:07.569000 0.8 0.025 0.63 0.023
2019-03-24 20:34:12.779000 0.8 0.025 0.63 0.023
2019-03-24 20:34:18.039000 0.8 0.025 0.63 0.023
2019-03-24 20:34:23.279000 0.8 0.025 0.63 0.023
2019-03-24 20:34:28.509000 0.8 0.025 0.63 0.023
2019-03-24 20:34:33.719000 0.8 0.025 0.63 0.023
2019-03-24 20:34:38.959000 0.8 0.025 0.63 0.023
2019-03-24 20:34:44.229000 0.8 0.025 0.63 0.023
2019-03-24 20:34:49.449000 0.8 0.025 0.63 0.023
2019-03-24 20:34:54.659000 0.8 0.025 0.63 0.023
2019-03-24 20:34:59.899000 0.8 0.025 0.63 0.023
2019-03-24 20:35:05.139000 0.8 0.025 0.63 0.023
2019-03-24 20:35:10.389000 0.8 0.025 0.63 0.023
2019-03-24 20:35:15.599000 0.8 0.025 0.63 0.023
2019-03-24 20:35:20.809000 0.8 0.025 0.63 0.023
2019-03-24 20:35:26.029000 0.8 0.025 0.63 0.023
2019-03-24 20:35:31.259000 0.8 0.025 0.63 0.023
2019-03-24 20:35:36.489000 0.8 0.025 0.63 0.023
2019-03-24 20:35:41.739000 0.8 0.025 0.63 0.023
2019-03-24 20:35:46.959000 0.8 0.025 0.63 0.023
2019-03-24 20:35:52.179000 0.8 0.025 0.63 0.023
2019-03-24 20:35:57.379000 0.8 0.025 0.63 0.023
2019-03-24 20:36:02.619000 0.8 0.025 0.63 0.023
2019-03-24 20:36:07.849000 0.8 0.025 0.63 0.023
2019-03-24 20:36:13.069000 0.8 0.025 0.63 0.023
2019-03-24 20:36:18.359000 0.8 0.025 0.63 0.023
2019-03-24 20:36:23.609000 0.8 0.025 0.63 0.023
2019-03-24 20:36:28.829000 0.8 0.025 0.63 0.023
2019-03-24 20:36:34.009000 0.8 0.025 0.63 0.023
2019-03-24 20:36:39.229000 0.8 0.025 0.63 0.023
2019-03-24 20:36:44.469000 0.8 0.025 0.63 0.023
2019-03-24 20:36:49.669000 0.8 0.025 0.63 0.023
2019-03-24 20:36:54.909000 0.8 0.025 0.63 0.023
2019-03-24 20:37:00.139000 0.8 0.025 0.63 0.023
2019-03-24 20:37:05.359000 0.8 0.025 0.63 0.023
2019-03-24 20:37:10.569000 0.8 0.025 0.63 0.023
2019-03-24 20:37:15.819000 0.8 0.025 0.63 0.023
2019-03-24 20:37:21.059000 0.8 0.025 0.63 0.023
2019-03-24 20:37:26.319000 0.8 0.025 0.63 0.023
2019-03-24 20:37:31.549000 0.8 0.025 0.63 0.023
2019-03-24 20:37:36.749000 0.8 0.025 0.63 0.023
2019-03-24 20:37:41.949000 0.8 0.025 0.63 0.023
2019-03-24 20:37:47.169000 0.8 0.025 0.63 0.023
2019-03-24 20:37:52.389000 0.8 0.025 0.63 0.023
2019-03-24 20:37:57.589000 0.8 0.025 0.63 0.023
2019-03-24 20:38:02.809000 0.8 0.025 0.63 0.023
2019-03-24 20:38:08.049000 0.8 0.025 0.63 0.023
2019-03-24 20:38:13.279000 0.8 0.025 0.63 0.023
2019-03-24 20:38:18.519000 0.8 0.025 0.63 0.023
2019-03-24 20:38:23.749000 0.8 0.025 0.63 0.023
2019-03-24 20:38:28.969000 0.8 0.025 0.63 0.023
2019-03-24 20:38:34.169000 0.8 0.025 0.63 0.023
2019-03-24 20:38:39.389000 0.8 0.025 0.63 0.023
2019-03-24 20:38:44.629000 0.8 0.025 0.63 0.023
2019-03-24 20:38:49.879000 0.8 0.025 0.63 0.023
2019-03-24 20:38:55.099000 0.8 0.025 0.63 0.023
2019-03-24 20:39:00.349000 0.8 0.025 0.63 0.023
2019-03-24 20:39:05.589000 0.8 0.025 0.63 0.023
2019-03-24 20:39:10.819000 0.8 0.025 0.63 0.023
2019-03-24 20:39:16.029000 0.8 0.025 0.63 0.023
2019-03-24 20:39:21.219000 0.8 0.025 0.63 0.023
2019-03-24 20:39:26.459000 0.8 0.025 0.63 0.023
2019-03-24 20:39:31.679000 0.8 0.025 0.63 0.023
2019-03-24 20:39:36.949000 0.8 0.025 0.63 0.023
2019-03-24 20:39:42.209000 0.8 0.025 0.63 0.023
2019-03-24 20:39:47.439000 0.8 0.025 0.63 0.023
2019-03-24 20:39:52.679000 0.8 0.025 0.63 0.023
2019-03-24 20:39:57.909000 0.8 0.025 0.63 0.023
2019-03-24 20:40:03.129000 0.8 0.025 0.63 0.023
2019-03-24 20:40:08.389000 0.8 0.025 0.63 0.023
2019-03-24 20:40:13.639000 0.8 0.025 0.63 0.023
2019-03-24 20:40:18.849000 0.8 0.025 0.63 0.023
2019-03-24 20:40:24.089000 0.8 0.025 0.63 0.023
2019-03-24 20:40:29.319000 0.8 0.025 0.63 0.023
2019-03-24 20:40:34.559000 0.8 0.025 0.63 0.023
2019-03-24 20:40:39.799000 0.8 0.025 0.63 0.023
